,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,target,x1_type2,x1_type3,x1_type4
10067,2435,200,0,0,1,13,30,0.0,0,230,0,7,0,0,110.8,1335,0,False,False,False
10068,1643,200,0,0,0,2,5,0.0,0,10,0,6,0,0,96.7,970,0,False,False,False
10069,1368,200,0,0,1,4,42,0.0,0,1,0,33,0,0,124.6,16,0,False,True,False
10070,2080,200,0,0,1,2,7,0.0,0,230,0,14,0,0,116.9,1232,0,False,False,False
10071,4460,200,0,0,5,113,1238,0.0,53,9,4,1260,0,0,70.3,1361,0,False,True,False
10072,1385,433,0,0,0,4,27,0.0,0,6,0,6,0,0,86.5,1018,0,False,False,False
10073,2179,1379,0,0,0,165,28,0.0,0,0,0,37,0,0,44.6,631,0,True,False,False
10074,3884,200,0,0,0,14,0,0.0,0,0,0,5,0,0,57.0,455,0,True,False,False
10075,1709,909,0,0,0,0,58,0.0,0,0,0,68,0,0,155.0,18,0,False,True,False
10076,3909,200,0,0,2,1,268,0.0,4,0,0,9140,0,0,134.4,36,0,False,True,False
10077,2696,200,0,0,0,0,15,0.0,0,0,0,24,0,0,81.0,1400,0,False,False,True
10078,3855,200,0,0,0,5,1,0.0,0,0,0,11,0,0,50.3,606,1,True,False,False
10079,64580,830,0,0,0,0,61,0.0,0,0,0,48,0,0,143.7,11,1,False,True,False
10080,4628,200,0,0,0,479,18,0.0,0,173,0,12,0,0,78.5,1274,0,False,False,True
10081,3496,200,0,0,5,74,338,0.5,5,0,2,5696,0,0,150.9,45,0,False,True,False
10082,1414,200,0,0,33,9,3207,0.0,44,0,7,2264,14,0,194.9,61,0,False,True,False
10083,4516,916,0,0,0,9,4,0.0,0,0,0,9,0,0,44.3,796,0,True,False,False
10084,3122,200,0,0,0,140,2,0.0,0,0,0,3,0,0,44.6,654,0,True,False,False
10085,1690,890,0,0,1,7,6,0.0,0,1,0,9,0,0,46.2,716,0,True,False,False
10086,1456,200,0,0,4,72,400,0.0,4,0,5,242,0,0,145.3,52,0,False,True,False
10087,1000,200,0,0,2,1,477,0.0,14,0,0,227,0,0,134.9,26,0,False,True,False
10088,3165,200,0,0,1,13,3,0.0,0,0,0,8,0,0,67.1,446,0,True,False,False
10089,2737,200,0,0,2,15,38,0.0,0,3,0,25,0,0,107.8,1305,0,False,False,False
10090,2107,574,0,0,0,2,88,0.0,0,0,0,17,0,0,133.3,10,0,False,True,False
10091,1352,200,0,1,3,7,52,0.0,1,104,1,20,0,0,106.5,1381,0,False,False,False
10092,1168,368,0,0,0,0,7,0.0,0,5,0,12,0,0,127.1,1315,0,False,False,False
10093,1351,550,1,0,0,4,51,0.0,0,3,1,22,0,0,153.8,9,1,False,True,False
10094,2085,200,0,0,2,8,279,0.0,3,4,1,45,0,0,144.2,30,0,False,True,False
10095,5949,200,0,0,0,0,66,0.0,1,0,0,869,0,0,125.5,91,0,False,True,False
10096,1723,375,0,0,0,3,15,0.0,0,0,0,27,0,0,135.3,8,0,False,True,False
10097,4921,200,0,0,2,3,15,0.0,1,206,0,18,0,0,107.2,1275,0,False,False,False
10098,2110,200,0,0,0,0,12,0.0,0,82,0,11,0,0,93.6,982,0,False,False,False
10099,1671,488,0,0,0,3,37,0.0,0,1,0,28,0,0,143.6,41,0,False,True,False
10100,6611,561,0,0,3,5,176,0.0,7,3,0,235,0,0,58.3,1189,0,False,True,False
10101,1360,200,0,0,0,94,16,0.0,6,64,0,32,0,0,58.7,966,0,False,False,True
10102,1385,585,0,0,2,1,224,0.0,2,1,0,1032,0,0,164.4,23,0,False,True,False
10103,1721,921,0,0,0,158,17,0.0,1,22,0,21,0,0,72.6,1106,0,False,False,True
10104,1676,876,1,0,1,3,17,0.0,0,2,0,14,0,0,94.2,1229,0,False,False,False
10105,1355,555,0,0,0,1,9,0.0,0,38,0,5,0,0,107.1,986,0,False,False,False
10106,6030,200,0,0,0,184,3,0.0,0,0,0,16,0,0,42.5,641,0,True,False,False
10107,2901,391,0,0,0,0,7,0.0,0,23,0,11,0,0,76.2,1031,0,False,False,True
10108,1000,200,0,0,0,1,12,0.0,0,130,0,23,0,0,87.2,1295,0,False,False,True
10109,3473,200,0,0,0,3,148,0.0,1,0,0,299,0,0,146.9,21,0,False,True,False
10110,3464,1264,0,0,0,1,6,0.0,0,10,0,8,0,0,101.6,1099,0,False,False,False
10111,1529,200,1,0,27,5,81,0.0,1,204,23,30,1,0,101.9,1280,1,False,False,False
10112,5211,200,1,0,4,13,266,0.0,3,2,0,418,0,0,125.9,46,0,False,True,False
10113,1679,200,0,0,2,14,23,0.0,1,31,0,11,0,0,97.3,696,1,False,False,False
10114,5192,200,0,0,1,3,122,0.0,2,4,0,101,0,0,179.1,105,0,False,True,False
10115,2927,200,0,0,1,24,19,0.0,1,19,0,7,0,0,82.1,1158,0,False,False,False
10116,3074,200,0,0,0,0,30,0.0,0,0,0,79,0,0,144.8,33,0,False,True,False
10117,2893,200,0,0,0,2,26,0.0,0,7,0,3,0,0,90.5,1194,0,False,False,False
10118,1503,200,0,0,2,5,19,0.0,0,215,0,9,0,0,113.8,1370,0,False,False,False
10119,1751,951,0,1,2,5,286,0.0,3,11,1,87,0,0,142.6,155,0,False,True,False
10120,1350,550,0,0,0,3,82,0.0,7,0,0,50,0,0,129.3,68,0,False,True,False
10121,2027,200,0,0,7,2,522,0.0,7,0,0,635,0,0,134.6,23,0,False,True,False
10122,1406,200,1,0,1,6,32,0.0,1,0,0,29,0,0,137.2,9,0,False,True,False
10123,4630,200,0,0,0,3,18,0.0,0,44,0,18,0,0,89.3,1145,0,False,False,False
10124,4400,200,0,0,0,2,30,0.0,0,1,0,18,0,0,126.7,17,1,False,True,False
10125,4341,200,0,0,1,2,120,0.0,1,9,0,105,0,0,144.2,53,0,False,True,False
10126,5621,200,0,0,0,0,7,0.0,0,35,0,10,0,0,123.7,905,0,False,False,False
10127,1739,200,0,0,2,0,146,0.0,2,2,0,232,1,0,148.7,62,0,False,True,False
10128,4787,372,0,0,0,2,14,0.0,0,5,2,7,0,0,98.4,1128,0,False,False,False
10129,11600,200,0,0,0,0,111,0.0,3,5,0,51,0,0,173.4,92,1,False,True,False
10130,3947,200,0,0,0,7,90,0.0,0,0,0,43,0,0,38.1,9,0,False,False,True
10131,1352,550,0,0,0,1,14,0.0,0,38,0,5,0,0,102.0,1034,0,False,False,False
10132,1330,530,0,0,0,8,26,0.0,0,221,0,22,0,0,106.9,1397,0,False,False,False
10133,7359,200,0,0,0,3,179,0.0,2,5,0,61,0,0,132.5,16,0,False,True,False
10134,1504,356,0,0,0,13,21,0.0,0,0,0,5,0,0,88.7,998,0,False,False,False
10135,3666,200,0,0,0,5,33,0.0,0,0,0,16,0,0,102.2,1085,1,False,False,False
10136,8424,200,0,0,17,98,1043,0.0,11,3,4,700,2,0,152.4,59,1,False,True,False
10137,2682,200,0,1,2,1,20,0.0,1,1,0,18,0,0,102.0,1298,0,False,False,False
10138,1386,586,0,0,0,14,0,0.0,0,0,0,5,0,0,45.7,653,0,True,False,False
10139,4243,200,0,0,0,4,2,0.0,0,0,0,11,0,0,52.6,542,0,True,False,False
10140,2363,200,0,0,0,0,4,0.0,0,0,0,12,0,0,69.2,287,0,True,False,False
10141,2033,200,0,0,0,0,5,0.0,0,0,0,11,0,0,104.1,836,0,False,False,False
10142,1570,200,0,0,9,68,647,0.6,8,0,2,199,2,0,134.1,26,0,False,True,False
10143,2701,200,0,0,0,3,29,0.0,0,45,0,5,0,0,92.7,1108,0,False,False,False
10144,1932,200,0,0,2,55,131,0.0,2,0,2,86,0,0,102.5,87,0,False,True,False
10145,1534,200,0,0,0,7,39,0.0,0,1,1,26,0,0,129.2,32,0,False,True,False
10146,5573,200,0,0,0,3,26,0.0,0,43,0,13,0,0,104.0,1279,0,False,False,False
10147,2164,550,0,0,0,199,4,0.0,0,0,0,12,0,0,44.4,578,1,True,False,False
10148,2642,200,0,0,0,4,4,0.0,0,0,0,18,0,0,60.6,508,1,True,False,False
10149,1375,200,0,0,0,83,0,0.0,0,0,0,13,0,0,45.4,656,0,True,False,False
10150,2060,554,0,0,0,2,7,0.0,0,0,0,8,0,0,63.1,412,1,True,False,False
10151,2104,256,0,0,6,2,344,0.0,3,0,0,374,10,0,129.5,87,0,False,True,False
10152,3102,552,0,0,2,2,25,0.0,0,5,0,8,0,0,108.2,1075,0,False,False,False
10153,3841,550,0,0,6,136,1466,0.0,44,8,0,2675,0,0,57.1,1384,0,False,True,False
10154,3713,200,0,0,11,4,1079,0.0,8,0,3,2155,2,0,132.5,35,0,False,True,False
10155,1399,550,0,0,3,110,214,0.0,3,0,5,74,0,0,156.0,72,0,False,True,False
10156,4257,200,0,0,0,4,31,0.0,0,41,0,34,0,0,73.5,1032,0,False,False,True
10157,2456,200,0,0,1,16,43,0.0,1,0,0,50,0,0,159.7,11,0,False,True,False
10158,1690,200,0,0,0,219,138,0.0,1,0,0,33,0,0,42.4,584,1,True,False,False
10159,1363,550,0,0,0,0,52,0.0,0,0,0,34,0,0,145.6,23,0,False,True,False
10160,3142,200,0,0,1,1,92,0.0,5,5,0,8857,0,0,163.5,45,0,False,True,False
10161,1735,900,0,0,1,10,49,0.0,0,6,0,5,0,0,103.4,937,0,False,False,False
10162,1701,508,0,0,0,3,66,0.0,0,0,0,129,0,0,111.4,994,0,False,True,False
10163,2327,200,0,0,1,2,7,0.0,0,2,0,14,0,0,62.0,358,0,True,False,False
10164,3772,200,0,0,0,0,35,0.0,0,0,0,91,0,0,144.0,15,0,False,True,False
10165,2409,200,0,0,0,19,1,0.0,0,3,0,10,0,0,58.7,321,0,True,False,False
10166,2494,200,0,0,0,11,3,0.0,0,0,0,17,0,0,44.8,717,0,True,False,False
10167,1354,376,0,0,17,2,820,0.0,19,2,2,1017,11,0,147.5,40,0,False,True,False
10168,2030,200,0,0,0,5,4,0.0,0,0,0,2,0,0,66.6,296,1,True,False,False
10169,1345,545,0,0,0,6,3,0.0,0,0,0,8,0,0,44.7,719,0,True,False,False
10170,4188,588,0,0,0,9,43,0.0,0,1,0,29,0,0,110.9,1449,0,False,True,False
10171,8909,200,0,0,0,7,1,0.0,0,0,0,14,0,0,44.9,693,0,True,False,False
10172,6110,200,0,0,0,53,52,0.0,1,1,1,25,0,0,58.9,508,0,True,False,False
10173,12186,200,0,0,1,402,27,0.0,1,2,0,24,0,0,58.4,1140,0,False,False,True
10174,1676,876,0,0,2,5,24,0.0,1,5,1,7,0,1,95.5,1327,0,False,False,False
10175,1356,200,0,0,1,0,155,0.0,1,0,0,205,0,0,155.4,13,0,False,True,False
10176,1364,200,0,0,3,6,12,0.0,0,0,0,9,0,0,68.9,252,0,True,False,False
10177,1828,375,0,0,0,222,118,0.0,1,0,0,33,0,0,45.5,477,0,False,True,False
10178,1508,200,0,0,0,6,16,0.0,0,3,0,4,0,0,100.2,1216,0,False,False,False
10179,2498,1600,0,0,3,4,418,0.0,4,2,1,569,2,0,133.3,23,0,False,True,False
10180,4243,200,0,0,2,1,22,0.0,0,1,0,9,0,0,95.9,1308,0,False,False,False
10181,2138,200,0,0,26,14,2418,4.9,23,32,2,695,0,0,196.7,249,0,False,True,False
10182,3114,200,0,0,5,69,48,0.0,3,3,0,4,0,0,94.3,1159,0,False,False,False
10183,2635,393,0,0,2,1,5,0.0,0,0,0,13,2,0,57.7,497,0,True,False,False
10184,5153,503,0,0,1,1,11,0.0,0,6,0,13,0,0,95.5,1202,0,False,False,False
10185,4668,200,0,0,0,0,38,0.0,0,1,0,18,0,0,139.8,14,0,False,True,False
10186,2076,200,0,0,3,1,268,0.0,6,0,0,822,3,0,140.1,27,0,False,True,False
10187,1725,200,0,0,4,1,406,0.0,5,0,2,1678,7,0,134.6,27,0,False,True,False
10188,39411,200,0,0,0,2,14,0.0,0,256,0,14,0,0,116.5,1416,0,False,False,False
10189,1343,200,0,0,9,3,353,0.0,3,4,2,464,0,0,179.5,151,0,False,True,False
10190,1000,375,0,0,4,3,577,0.0,5,0,0,542,1,0,330.8,16,0,False,True,False
10191,2399,200,0,0,1,7,5,0.0,0,0,0,22,0,0,53.3,583,0,True,False,False
10192,3524,624,0,0,0,8,16,0.0,0,2,0,16,0,0,62.8,1072,0,False,False,True
10193,5956,613,0,0,1,7,39,0.0,0,6,0,11,0,0,106.5,1031,0,False,False,False
10194,5879,200,0,0,3,67,201,0.0,3,0,3,160,0,0,133.7,49,0,False,True,False
10195,1371,375,0,0,1,4,91,0.0,2,0,0,176,0,0,147.1,20,0,False,True,False
10196,7040,200,0,0,1,2,12,0.0,1,1,1,18,0,0,100.9,1358,0,False,False,False
10197,1665,200,0,0,0,6,36,0.0,0,0,0,47,0,0,51.3,612,0,False,True,False
10198,1547,396,0,0,8,3,737,0.0,6,0,4,675,0,0,323.3,14,0,False,True,False
10199,7367,200,0,0,15,6,35,0.0,1,58,0,56,3,0,97.5,1136,0,False,False,False
10200,2390,200,0,0,3,3,14,0.0,0,175,0,10,0,0,127.4,1292,0,False,False,False
10201,2076,200,0,0,5,2,493,0.0,9,0,1,570,11,2,142.0,27,1,False,True,False
10202,3879,200,0,0,1,9,94,0.0,2,0,0,118,0,0,62.4,1236,0,False,True,False
10203,1000,200,0,0,0,30,112,0.0,0,0,0,92,0,0,63.2,987,0,False,True,False
10204,1303,200,0,0,4,2,25,0.0,1,69,0,14,0,0,116.1,1214,0,False,False,False
10205,5318,200,0,0,2,2,11,0.0,0,1,0,13,0,0,68.9,453,0,True,False,False
10206,1340,362,0,0,3,7,210,0.0,5,9,0,188,0,0,71.0,1598,0,False,True,False
10207,1695,200,0,0,0,1,18,0.0,0,3,0,12,0,0,126.8,56,0,False,True,False
10208,12862,200,0,0,2,174,47,0.0,1,221,1,19,0,0,105.5,1322,0,False,False,False
10209,6567,200,0,0,0,127,24,0.0,0,0,0,10,0,0,44.2,499,0,True,False,False
10210,2463,200,0,0,2,1,15,0.0,0,244,0,10,0,0,114.2,1345,0,False,False,False
10211,1000,375,0,0,5,3,384,0.0,5,0,2,1562,3,0,141.3,29,0,False,True,False
10212,2901,200,0,0,3,58,182,0.0,2,0,2,266,0,0,138.5,40,0,False,True,False
10213,1370,200,0,0,0,7,41,0.0,0,0,0,26,0,0,131.6,25,0,False,True,False
10214,1696,200,0,0,1,104,35,0.0,0,198,0,6,0,0,105.9,1368,0,False,False,False
10215,2771,200,0,0,1,1,50,0.0,1,2,0,728,0,0,132.0,45,0,False,True,False
10216,5139,200,0,0,1,3,23,0.0,0,0,0,23,0,0,103.1,1174,0,False,False,False
10217,2133,200,0,0,5,3,293,0.0,3,3,1,2070,0,0,144.4,67,0,False,True,False
10218,1697,200,0,0,1,4,384,0.0,4,6,0,160,0,0,135.6,39,0,False,True,False
10219,1359,559,0,0,2,2,22,0.0,1,1,0,15,0,0,120.4,1381,0,False,False,False
10220,1387,200,0,0,0,1,91,0.0,0,8,0,30,0,0,141.3,30,0,False,True,False
10221,1754,200,0,0,1,1,26,0.0,0,47,0,17,0,0,104.1,1123,0,False,False,False
10222,1693,550,0,0,0,23,2,0.0,0,0,0,11,0,0,45.9,748,0,True,False,False
10223,1721,200,0,0,0,4,21,0.0,0,1,0,16,0,0,100.0,1307,0,False,False,False
10224,1000,200,0,0,1,2,16,0.0,0,0,0,6,0,0,103.7,1025,0,False,False,False
10225,3461,200,0,0,0,4,17,0.0,0,1,0,9,0,0,60.7,1034,0,False,False,True
10226,2159,200,0,0,0,0,8,0.0,0,247,0,14,0,0,115.9,1318,0,False,False,False
10227,2758,200,0,0,0,2,68,0.0,4,2,0,106,0,0,133.0,32,0,False,True,False
10228,6448,200,0,0,0,3,41,0.0,0,0,0,33,0,0,196.8,17,0,False,True,False
10229,2539,200,0,0,0,6,185,0.0,1,0,0,219,0,0,133.4,20,0,False,True,False
10230,1403,200,0,0,6,2,599,0.0,6,0,2,462,1,0,126.6,26,0,False,True,False
10231,1410,610,0,0,3,2,100,0.0,3,0,0,1535,0,0,127.1,12,1,False,True,False
10232,1345,200,0,0,0,1,9,0.0,0,39,0,20,0,0,75.9,1156,0,False,False,True
10233,3092,375,0,0,0,10,11,0.0,0,0,0,13,0,0,45.9,526,1,True,False,False
10234,4040,200,0,0,0,9,1,0.0,0,0,0,13,0,0,45.9,686,0,True,False,False
10235,4643,699,0,0,0,10,88,0.0,1,2,0,196,0,0,116.7,1232,0,False,True,False
10236,7050,200,0,0,0,7,6,0.0,0,0,0,7,0,0,60.9,428,0,True,False,False
10237,1166,366,0,0,2,0,43,0.0,0,0,0,5,0,0,132.2,20,0,False,True,False
10238,9425,200,0,0,0,3,109,0.0,1,9,0,30,0,0,131.7,21,0,False,True,False
10239,3213,900,0,0,0,54,4,0.0,0,0,0,6,0,0,46.5,455,0,True,False,False
10240,1969,200,0,0,1,1,193,0.0,3,0,0,922,0,0,136.5,25,0,False,True,False
10241,2200,743,0,0,1,2,97,0.0,0,0,0,18,0,0,130.6,13,0,False,True,False
10242,1794,200,0,0,1,2,23,0.0,0,0,0,20,0,0,92.5,1513,0,False,False,False
10243,2153,1353,0,0,20,164,2132,0.0,17,3,11,4069,6,1,144.4,99,0,False,True,False
10244,1771,200,0,0,0,1,34,0.0,0,0,0,36,0,0,151.7,13,0,False,True,False
10245,2113,200,0,0,2,1,162,0.0,2,0,0,410,0,0,136.7,15,0,False,True,False
10246,3126,200,0,0,0,0,45,0.0,0,3,0,266,0,0,151.6,95,0,False,True,False
10247,2358,200,0,0,0,123,2,0.0,0,1,0,85,0,0,47.3,482,0,True,False,False
10248,4529,200,0,0,0,2,6,0.0,0,1,0,9,0,0,90.3,1057,0,False,False,False
10249,8483,7550,0,0,15,4,2028,3.4,15,41,0,1174,0,0,134.1,44,1,False,True,False
10250,2393,1593,0,0,0,2,64,0.0,1,6,0,91,0,0,58.2,1181,0,False,True,False
10251,1364,564,0,0,0,0,5,0.0,0,0,0,6,0,0,100.1,1271,0,False,False,False
10252,5260,620,0,0,0,0,64,0.0,0,1,0,55,0,0,126.0,17,0,False,True,False
10253,4188,798,0,0,2,0,116,0.0,2,0,0,105,0,0,130.3,10,0,False,True,False
10254,3497,200,0,0,2,4,22,0.0,0,227,0,10,0,0,111.6,1291,0,False,False,False
10255,1000,200,0,0,1,2,11,0.0,0,153,0,2,0,0,121.7,1025,0,False,False,False
10256,1699,200,0,0,2,3,128,0.0,2,6,0,60,0,0,135.8,107,0,False,True,False
10257,8076,200,0,0,0,695,36,0.0,0,94,0,22,0,0,68.8,1274,0,False,False,True
10258,1756,200,0,0,0,6,4,0.0,0,0,0,18,0,1,46.8,598,0,True,False,False
10259,1958,200,0,0,0,159,2,0.0,0,0,0,18,0,0,47.5,641,0,False,False,True
10260,1394,424,0,0,2,1,19,0.0,0,3,0,11,0,0,99.6,1005,0,False,False,False
10261,1539,358,0,0,0,2,9,0.0,0,33,0,6,0,0,104.5,1065,0,False,False,False
10262,2065,200,0,0,1,33,53,0.0,1,19,2,85,0,0,122.0,154,0,False,True,False
10263,5947,200,0,0,2,0,97,0.0,0,2,0,192,0,0,138.8,32,0,False,True,False
10264,1490,200,0,1,5,11,774,0.0,8,0,2,1405,0,0,134.4,36,0,False,True,False
10265,3251,620,0,0,2,2,88,0.0,1,0,0,839,0,0,92.2,1453,0,False,True,False
10266,1361,200,0,0,0,454,35,0.0,0,19,0,29,0,0,62.6,1251,0,False,False,True
10267,2346,200,0,0,6,39,35,0.0,0,168,0,12,0,0,115.4,1071,0,False,False,False
10268,3100,550,0,0,0,19,63,0.0,0,2,0,55,0,0,64.4,1007,0,False,True,False
10269,9283,200,0,0,1,6,72,0.0,1,0,1,334,0,0,134.6,21,0,False,True,False
10270,1709,200,0,0,9,126,1930,0.0,65,12,6,541,0,1,69.2,1081,0,False,True,False
10271,3873,200,0,0,0,1,95,0.0,0,0,0,108,0,0,188.3,53,0,False,True,False
10272,8261,200,0,0,2,322,601,0.0,6,0,0,92,0,0,110.1,981,0,False,True,False
10273,1490,200,0,0,14,5,29,0.0,0,0,0,16,0,0,91.2,1210,0,False,False,False
10274,1193,200,0,0,0,8,4,0.0,0,0,0,17,0,0,49.9,564,0,True,False,False
10275,2108,200,0,0,1,47,56,0.0,2,46,0,17,0,0,96.7,653,0,False,False,False
10276,2506,200,0,0,0,72,120,0.0,2,0,3,51,0,0,310.2,73,0,False,True,False
10277,1640,200,0,0,0,0,67,0.0,0,0,0,946,0,0,136.3,33,1,False,True,False
10278,2225,200,0,0,10,4,828,0.0,10,0,2,12397,6,0,130.7,43,0,False,True,False
10279,3884,200,0,0,0,5,8,0.0,0,68,0,11,0,0,70.5,1140,0,True,False,False
10280,6334,200,0,0,1,17,10,0.0,0,0,0,6,0,0,68.3,96,0,True,False,False
10281,2449,1649,0,0,8,0,145,0.0,3,1,0,337,0,0,150.3,40,0,False,True,False
10282,2126,200,0,0,11,98,717,0.0,11,1,6,7319,4,0,144.9,83,0,False,True,False
10283,2353,375,0,0,3,5,132,0.0,3,3,1,317,1,0,157.2,20,0,False,True,False
10284,3149,200,0,0,3,0,70,0.0,0,0,0,75,1,0,131.9,10,0,False,True,False
10285,8158,200,0,0,0,14,7,0.0,0,0,0,41,0,0,63.2,257,0,True,False,False
10286,2803,200,0,0,1,2,14,0.0,0,1,0,18,0,0,95.8,1404,0,False,False,False
10287,4302,200,0,0,0,9,8,0.0,0,0,0,13,0,0,67.6,319,0,True,False,False
10288,1670,200,0,0,0,8,3,0.0,0,0,0,5,0,0,47.6,722,0,True,False,False
10289,2019,1219,0,0,1,2,17,0.0,0,31,0,10,0,0,103.0,1024,0,False,False,False
10290,2482,200,0,0,1,0,11,0.0,0,180,0,6,0,0,116.4,1043,0,False,False,False
10291,2698,200,0,0,1,858,85,0.0,1,11,0,50,0,0,52.6,1107,1,False,False,True
10292,1361,200,0,0,1,16,8,0.0,0,0,0,9,0,0,56.7,533,0,True,False,False
10293,2127,200,0,0,0,0,45,0.0,0,1,0,26,0,0,140.6,11,0,False,True,False
10294,3092,550,0,0,0,0,34,0.0,0,1,0,818,0,0,141.6,20,0,False,True,False
10295,1438,200,0,0,1,196,122,0.0,2,7,10,76,0,0,141.7,179,0,False,True,False
10296,4629,200,0,0,4,23,41,0.0,3,0,0,16,0,0,94.7,1189,1,False,False,False
10297,1748,200,0,0,0,13,4,0.0,0,2,0,1,0,0,46.3,721,0,True,False,False
10298,2011,200,0,0,0,0,5,0.0,0,0,0,17,1,0,95.6,1050,0,False,False,False
10299,1737,937,0,0,0,1,32,0.0,0,3,0,185,0,0,157.6,24,0,False,True,False
10300,2082,550,0,0,0,151,41,0.0,1,0,0,17,0,0,43.7,642,0,True,False,False
10301,1277,550,0,0,0,0,33,0.0,0,2,0,55,0,0,122.3,20,0,False,True,False
10302,1892,200,0,0,2,2,131,0.0,2,0,1,346,0,0,131.8,23,0,False,True,False
10303,2351,200,0,0,0,0,34,0.0,0,2,0,25,0,0,129.8,3,0,False,True,False
10304,11052,1600,0,0,0,3,12,0.0,0,2,0,0,0,0,99.3,1137,0,False,False,False
10305,4567,200,0,0,0,267,50,0.0,3,0,10,15,0,0,130.2,125,0,False,True,False
10306,7640,200,0,0,53,135,2052,0.0,37,5,8,1136,2,0,142.6,76,0,False,True,False
10307,1349,549,0,0,0,3,9,0.0,0,216,0,4,0,0,110.8,1161,0,False,False,False
10308,1202,200,0,0,1,95,207,0.0,4,8,1,126,0,0,144.4,157,0,False,True,False
10309,2483,200,0,0,0,0,0,0.0,0,0,0,9,0,0,71.5,2,0,True,False,False
10310,2635,415,0,0,1,1,19,0.0,0,3,0,5,0,0,95.1,987,0,False,False,False
10311,4268,200,0,0,26,183,1518,0.0,20,2,11,1207,1,0,121.5,116,0,False,True,False
10312,5966,966,0,0,0,36,8,0.0,0,2,0,10,0,0,56.1,381,0,True,False,False
10313,1175,375,0,0,0,0,34,0.0,0,0,0,67,0,0,131.3,4,0,False,True,False
10314,4040,200,0,0,0,17,2,0.0,0,0,0,6,0,0,47.9,711,1,True,False,False
10315,1952,200,0,0,0,0,67,0.0,0,1,0,17,0,0,122.7,17,0,False,True,False
10316,1351,235,0,0,1,10,46,0.0,1,3,1,25,0,0,147.9,71,1,False,True,False
10317,3993,967,0,0,0,2,7,0.0,0,37,0,20,0,0,64.2,1063,0,False,False,True
10318,11670,200,0,0,0,3,5,0.0,0,5,0,6,0,0,58.2,475,0,True,False,False
10319,2902,467,0,0,0,1,30,0.0,1,36,1,5,0,0,92.8,1008,0,False,False,False
10320,4158,200,0,0,0,1,14,0.0,0,34,0,7,0,0,102.6,1022,0,False,False,False
10321,4541,200,0,0,22,328,2320,0.0,120,7,4,4860,0,0,56.3,1327,0,False,True,False
10322,2047,200,0,0,2,3,35,0.0,1,97,0,8,0,0,119.4,1150,0,False,False,False
10323,1428,200,0,0,3,1,67,0.0,2,0,0,146,0,0,132.5,8,0,False,True,False
10324,1216,200,0,0,6,2,427,0.0,4,0,2,2533,7,0,134.4,36,0,False,True,False
10325,1532,200,0,0,0,91,2,0.0,0,0,0,17,0,0,44.6,612,0,True,False,False
10326,2074,580,0,0,8,15,315,0.0,10,0,2,6975,0,0,186.9,41,0,False,True,False
10327,1367,567,0,0,0,0,134,0.0,1,0,0,2431,0,0,143.5,34,0,False,True,False
10328,2742,550,0,0,9,865,328,0.0,7,0,33,601,0,0,115.7,450,0,False,True,False
10329,2857,833,0,0,0,0,8,0.0,0,44,0,8,0,0,104.8,1061,0,False,False,False
10330,1340,200,0,0,1,1,190,0.0,2,0,0,1877,0,0,130.6,13,0,False,True,False
10331,1697,549,0,0,3,0,223,0.0,1,0,1,159,0,0,142.6,20,0,False,True,False
10332,2273,200,0,0,2,1,202,0.0,1,12,2,212,0,0,120.2,157,0,False,True,False
10333,1200,400,0,0,1,5,15,0.0,0,241,0,13,0,0,107.7,1517,0,False,False,False
10334,1698,200,0,0,0,65,2,0.0,0,1,0,6,0,0,58.4,408,0,True,False,False
10335,3136,200,0,0,0,3,30,0.0,0,0,0,54,0,0,129.6,13,0,False,True,False
10336,2077,550,0,1,0,51,13,0.0,1,36,0,7,0,0,73.2,1165,0,False,False,True
10337,1322,375,0,0,2,6,11,0.0,0,0,0,15,0,0,69.2,276,0,True,False,False
10338,5616,616,0,0,3,12,1,0.0,0,0,0,8,0,0,48.7,112,0,True,False,False
10339,1175,375,0,0,6,2,513,0.0,4,0,2,639,1,0,130.9,16,0,False,True,False
10340,3102,552,0,0,0,10,48,0.0,1,0,0,127,0,0,110.6,898,0,False,True,False
10341,11707,200,0,0,1,4,11,0.0,0,0,0,7,0,0,69.9,106,0,True,False,False
10342,3794,200,0,0,0,0,8,0.0,0,235,0,10,0,0,112.8,1323,0,False,False,False
10343,1655,855,0,0,3,2,28,0.0,0,0,0,11,0,0,96.8,1302,0,False,False,False
10344,2972,760,1,1,97,169,2500,0.3,91,4,20,2658,13,2,177.7,140,1,False,True,False
10345,2095,200,0,0,6,3,598,0.0,7,10,2,740,2,0,130.1,112,0,False,True,False
10346,1350,410,0,0,1,15,93,0.0,1,0,0,47,0,0,162.2,19,0,False,True,False
10347,2359,200,0,0,21,11,2567,0.3,23,2,7,2371,16,0,139.0,49,0,False,True,False
10348,1410,200,0,0,0,4,24,0.0,0,1,0,18,0,0,131.9,10,0,False,True,False
10349,1640,200,0,0,0,0,15,0.0,0,0,0,32,0,0,269.99,71,1,False,True,False
10350,7753,200,0,0,0,7,55,0.0,0,1,0,19,0,0,168.3,21,0,False,True,False
10351,1933,200,0,0,0,4,4,0.0,0,0,0,7,0,0,32.1,321,0,True,False,False
10352,16413,1600,0,0,0,52,78,0.0,0,0,1,39,0,0,132.6,38,0,False,True,False
10353,8092,200,0,0,2,1,11,0.0,0,1,0,20,0,0,96.6,1206,0,False,False,False
